Date,s616027,s616042,s616043,s616047,s616076,s616082,s616084,s616086,s616088,s616091,s616092,s616099,s616107,s616108,s616110,s616117,s616119,s616137,s616189,s616087,s616123,s616131,s616135,s616178,s616014,s616044,s616133,s617165,s616040,s616015,s616029,s616089,s616232,s616045,
22/08/1998,0.3120,0.2366,0.0831,0.0391,11.1150,0.1200,,0.1080,,,0.2760,0.3110,,,,,,,1.3960,0.0300,,,,0.0110,0.2410,0.0974,,0.2960,0.1620,0.0196,,,0.0362,0.0066,
23/08/1998,0.3030,0.3394,0.1564,0.1185,10.4510,0.1510,,0.0980,,,0.2460,0.2590,,,,,,,1.0740,0.0600,,,,0.0050,0.2200,0.1261,,0.2850,0.1410,0.0582,,,0.0472,0.0065,
24/08/1998,0.3540,0.3843,0.1363,0.0499,10.8890,0.2210,,0.1160,,,0.2690,0.3800,,,,,,,1.2090,0.0640,,,,0.0280,0.3040,0.1043,,0.3110,0.2570,0.0263,,,0.0452,0.0065,
25/08/1998,0.2990,0.2502,0.0928,0.0375,10.2050,0.1290,,0.1140,,,0.2460,0.3160,,,,,,,1.2900,0.0270,,,,0.0060,0.2590,0.0934,,0.3020,0.1610,0.0203,,,0.0355,0.0064,
26/08/1998,0.2540,0.3366,0.2167,0.2463,8.1550,0.1250,,0.0940,,,0.2350,0.2500,,,,,,,0.9820,0.0250,,,,0.0050,0.2240,0.1926,,0.2830,0.1290,0.1060,,,0.0494,0.0520,
27/08/1998,1.0050,1.7910,0.8051,0.4382,9.2630,0.6990,,0.2830,,,0.7840,0.5100,,,,,,,1.7530,0.2720,,,,0.1320,0.5050,0.3417,,0.3140,0.3770,0.2582,,,0.1712,0.0341,
28/08/1998,1.4210,3.7132,1.0562,1.4344,19.7840,1.1160,,3.0340,,,1.5320,2.0800,,,,,,,9.8650,0.3730,,,,0.1700,1.9280,0.7411,,0.3710,0.8280,0.7684,,,0.6138,0.0874,
29/08/1998,3.2510,3.8342,0.6440,1.6680,36.5910,0.8260,,8.8440,,,2.6220,3.3920,,,,,,,15.0880,0.2840,,,,2.0690,3.0540,0.7065,,0.5660,1.4610,0.4950,,,0.6229,0.0413,
30/08/1998,2.6740,1.8972,0.2697,0.5990,61.9150,0.3090,,5.6710,,,2.6660,3.2590,,,,,,,18.5280,0.1370,,,,2.8980,2.1520,0.5363,,0.4420,1.1100,0.2530,,,0.3827,0.0154,
31/08/1998,1.6960,1.3225,0.3792,0.6581,91.2860,0.1660,,2.6680,,,1.7210,1.9610,,,,,,,12.2670,0.0810,,,,1.8790,1.2820,0.4919,,0.3670,0.6390,0.2289,,,0.2791,0.0698,
01/09/1998,2.3590,3.2742,0.9850,1.4195,146.2720,0.9090,,2.2670,,,2.7810,2.1450,,,,,,,6.5250,0.3680,,,,3.1060,1.6730,0.9525,,0.4650,1.1910,0.5198,,,0.4723,0.0367,
02/09/1998,2.9490,2.1286,0.3500,0.7955,127.1880,0.8420,,7.2450,,,4.9560,3.9650,,,,,,,3.8210,0.3190,,,,4.0000,2.4050,0.6088,,0.5510,1.5280,0.2308,,,0.3613,0.0233,
03/09/1998,2.2220,1.5268,0.3129,0.5362,101.3490,0.4560,,3.3100,,,3.5110,2.5300,,,,,,,1.8920,0.1660,,,,2.3390,1.4850,0.6151,,0.4460,1.0280,0.2167,,,0.2906,0.0200,
04/09/1998,1.6900,0.9400,0.1739,0.3267,89.2160,0.2460,,1.8490,,,2.4800,2.0390,,,,,,,1.5610,0.1100,,,,1.6910,1.1020,0.3649,,0.3830,0.6730,0.1156,,,0.2149,0.0180,
05/09/1998,1.1970,0.7234,0.1477,0.2336,90.1010,0.2080,,0.8560,,,1.4950,1.3070,,,,,,,1.0480,0.0900,,,,1.1860,0.8270,0.2845,,0.3550,0.4920,0.0885,,,0.1704,0.0153,
06/09/1998,0.9330,0.5985,0.1328,0.1760,65.9650,0.1990,,0.5690,,,0.9830,0.9780,,,,,,,0.9700,0.0790,,,,0.9560,0.6740,0.2350,,0.3440,0.4000,0.0714,,,0.1364,0.0140,
07/09/1998,0.7480,0.5158,0.1219,0.1412,50.1010,0.1680,,0.4460,,,0.7140,0.7640,,,,,,,0.9450,0.0720,,,,0.7950,0.5650,0.2060,,0.3340,0.3390,0.0584,,,0.1053,0.0129,
08/09/1998,0.5780,0.4596,0.1239,0.1154,40.6660,0.1720,,0.3730,,,0.5730,0.6220,,,,,,,0.9280,0.0630,,,,0.6780,0.4760,0.1823,,0.3280,0.2930,0.0494,,,0.0834,0.0118,
09/09/1998,0.4980,0.4156,0.1206,0.0951,34.5840,0.1450,,0.3160,,,0.4840,0.5170,,,,,,,0.9130,0.0510,,,,0.5760,0.4080,0.1671,,0.3180,0.2540,0.0425,,,0.0747,0.0118,
10/09/1998,0.4470,0.3824,0.1100,0.0784,29.0850,0.1690,,0.2790,,,0.4270,0.4480,,,,,,,0.8970,0.0490,,,,0.5030,0.3660,0.1558,,0.3190,0.2220,0.0382,,,0.0637,0.0120,
11/09/1998,0.3900,0.3568,0.1146,0.0673,27.2140,0.1370,,0.2410,,,0.3810,0.3850,,,,,,,0.8820,0.0400,,,,0.4500,0.3220,0.1464,,0.3160,0.1970,0.0340,,,0.0596,0.0120,
12/09/1998,0.4620,0.3725,0.1569,0.0871,23.2150,0.1490,,0.2280,,,0.3550,0.3510,,,,,,,0.8700,0.1060,,,,0.4190,0.3050,0.1740,,0.3150,0.1910,0.0429,,,0.0645,0.0146,
13/09/1998,0.4710,0.3602,0.1162,0.0624,21.0530,0.1770,,0.2640,,,0.4270,0.3760,,,,,,,0.8770,0.0640,,,,0.6410,0.3040,0.1384,,0.3290,0.2200,0.0302,,,0.0567,0.0110,
14/09/1998,0.3710,0.3027,0.1012,0.0515,19.2750,0.1280,,0.2120,,,0.3670,0.3210,,,,,,,0.8610,0.0370,,,,0.4290,0.2670,0.1317,,0.3200,0.1720,0.0271,,,0.0564,0.0112,
15/09/1998,0.3280,0.2822,0.0988,0.0479,17.0850,0.1260,,0.1890,,,0.3140,0.2770,,,,,,,0.8300,0.0430,,,,0.3740,0.2490,0.1271,,0.3050,0.1550,0.0258,,,0.0534,0.0114,
16/09/1998,0.3170,0.2702,0.0887,0.0487,15.2030,0.1740,,0.1740,,,0.2860,0.2520,,,,,,,0.7850,0.0410,,,,0.3380,0.2330,0.1297,,0.2930,0.1400,0.0243,,,0.0486,0.0113,
17/09/1998,0.4410,0.2864,0.1025,0.0849,14.2450,0.1780,,0.1660,,,0.3160,0.2370,,,,,,,0.7460,0.0470,,,,0.3160,0.2270,0.1716,,0.2970,0.1550,0.0257,,,0.0571,0.0134,
18/09/1998,0.4150,0.2657,0.0868,0.0440,13.2750,0.1670,,0.1520,,,0.3480,0.2640,,,,,,,0.7360,0.0380,,,,0.2950,0.2180,0.1246,,0.3030,0.1430,0.0220,,,0.0527,0.0104,
19/09/1998,0.3190,0.2419,0.0921,0.0394,12.3270,0.1540,,0.1450,,,0.3080,0.2150,,,,,,,0.6630,0.0340,,,,0.2650,0.2010,0.1177,,0.3020,0.1180,0.0193,,,0.0441,0.0108,
20/09/1998,0.3250,0.4023,0.1940,0.1159,10.9640,0.1870,,0.1300,,,0.2660,0.1930,,,,,,,0.6020,0.0590,,,,0.2480,0.1850,0.2280,,0.2890,0.1100,0.0823,,,0.0536,0.0435,
21/09/1998,0.9460,1.0904,0.4597,0.2646,13.2070,0.4370,,0.2210,,,0.6900,0.4120,,,,,,,1.0250,0.2900,,,,0.8900,0.3090,0.3393,,0.3230,0.4110,0.1445,,,0.0798,0.0439,
22/09/1998,0.7850,0.9299,0.3022,0.0978,20.3510,0.3620,,0.6290,,,1.0140,0.8250,,,,,,,2.5180,0.1930,,,,1.4540,0.4300,0.2119,,0.3500,0.4610,0.0538,,,0.0726,0.0125,
23/09/1998,0.5520,0.4472,0.1276,0.0589,20.3700,0.2000,,0.2850,,,0.6870,0.4640,,,,,,,2.8270,0.0580,,,,0.6840,0.3160,0.1627,,0.3310,0.2210,0.0352,,,0.0576,0.0113,
24/09/1998,0.5080,0.5672,0.2131,0.1168,18.6020,0.3460,,0.2090,,,0.4700,0.3290,,,,,,,1.6160,0.0990,,,,0.5500,0.2980,0.2426,,0.3120,0.2130,0.0927,,,0.0753,0.0254,
25/09/1998,0.5270,0.5086,0.1470,0.0639,19.7900,0.3610,,0.4560,,,0.6130,0.5520,,,,,,,1.8470,0.0820,,,,1.2010,0.3710,0.1748,,0.3340,0.3230,0.0378,,,0.0695,0.0116,
26/09/1998,0.4710,0.6473,0.2725,0.1629,19.5250,0.3060,,0.2670,,,0.5940,0.3810,,,,,,,1.8390,0.0980,,,,0.6670,0.3480,0.2188,,0.3190,0.1990,0.1494,,,0.1228,0.0344,
27/09/1998,0.7000,0.6886,0.1989,0.0949,16.4550,0.3690,,0.5710,,,0.5440,0.5630,,,,,,,1.6460,0.1180,,,,1.0550,0.6390,0.1757,,0.3320,0.3350,0.0562,,,0.1174,0.0112,
28/09/1998,0.5250,0.4074,0.1167,0.0657,14.4470,0.1940,,0.4840,,,0.4920,0.4020,,,,,,,1.4650,0.0470,,,,0.6670,0.4450,0.1632,,0.3160,0.1960,0.0442,,,0.0874,0.0144,
29/09/1998,0.4760,0.3938,0.1059,0.0599,12.5940,0.2240,,0.4560,,,0.4050,0.3310,,,,,,,1.0750,0.0760,,,,0.5550,0.3750,0.1578,,0.2940,0.1740,0.0433,,,0.0850,0.0108,
30/09/1998,0.9480,1.3202,0.5657,0.4031,12.4390,0.6510,,0.4750,,,0.6430,0.4410,,,,,,,1.0660,0.2360,,,,0.9110,0.5240,0.4219,,0.3080,0.3460,0.1808,,,0.1839,0.0634,
01/10/1998,0.9270,0.8266,0.1953,0.1319,12.9450,0.3300,,0.5770,,,1.1410,0.7170,,,,,,,1.8140,0.0920,,,,0.9960,0.6070,0.2524,,0.3180,0.2840,0.0758,,,0.1260,0.0136,
02/10/1998,0.7330,0.5569,0.1361,0.0906,11.9320,0.3260,,0.4110,,,0.9250,0.4960,,,,,,,1.6630,0.0760,,,,0.8160,0.5030,0.2061,,0.3070,0.2530,0.0535,,,0.1073,0.0117,
03/10/1998,0.5520,0.4033,0.1081,0.0720,10.9610,0.2220,,0.3030,,,0.6060,0.3880,,,,,,,1.2480,0.0550,,,,0.6030,0.4050,0.1777,,0.3010,0.1830,0.0424,,,0.0813,0.0118,
04/10/1998,0.4950,0.3607,0.1007,0.0616,9.4080,0.2370,,0.2410,,,0.4540,0.3200,,,,,,,0.9400,0.0480,,,,0.4980,0.3530,0.1620,,0.2940,0.1530,0.0379,,,0.0779,0.0119,
05/10/1998,0.4240,0.3242,0.0827,0.0511,11.0140,0.2330,,0.2040,,,0.3730,0.2770,,,,,,,0.7980,0.0440,,,,0.4330,0.3230,0.1488,,0.2890,0.1420,0.0328,,,0.0683,0.0114,
06/10/1998,0.4010,0.2895,0.0867,0.0388,10.1840,0.2200,,0.1840,,,0.3200,0.2420,,,,,,,0.6810,0.0370,,,,0.3780,0.2840,0.1357,,0.2800,0.1170,0.0307,,,0.0668,0.0111,
07/10/1998,0.3520,0.2613,0.0837,0.0348,8.2120,0.2370,,0.1660,,,0.2790,0.2140,,,,,,,0.5720,0.0390,,,,0.3340,0.2540,0.1324,,0.2700,0.1050,0.0280,,,0.0606,0.0110,
08/10/1998,0.3220,0.2449,0.0669,0.0313,7.0830,0.2180,,0.1540,,,0.2520,0.1870,,,,,,,0.4980,0.0370,,,,0.3020,0.2320,0.1211,,0.2730,0.0950,0.0265,,,0.0550,0.0109,
09/10/1998,0.3210,0.2317,0.0795,0.0304,6.3560,0.2120,,0.1420,,,0.2310,0.1640,,,,,,,0.4220,0.0340,,,,0.2720,0.2160,0.1169,,0.2550,0.0860,0.0292,,,0.0534,0.0109,
10/10/1998,0.2740,0.2192,0.0680,0.0278,5.7800,0.2260,,0.1390,,,0.2230,0.1490,,,,,,,0.4000,0.0420,,,,0.2500,0.1990,0.1096,,0.2580,0.0780,0.0255,,,0.0477,0.0109,
11/10/1998,0.2650,0.2247,0.0800,0.0336,5.3400,0.2220,,0.1230,,,0.2150,0.1320,,,,,,,0.3570,0.0380,,,,0.2310,0.1900,0.1159,,0.2860,0.0760,0.0292,,,0.0496,0.0114,
12/10/1998,0.2370,0.2273,0.0882,0.1374,4.6720,0.2070,,0.1200,,,0.1970,0.1340,,,,,,,0.3280,0.0370,,,,0.2260,0.1870,0.1229,,0.2740,0.0760,0.0265,,,0.0471,0.0327,
13/10/1998,0.3720,0.4607,0.2208,0.0642,4.7030,0.3020,,0.1060,,,0.2650,0.1250,,,,,,,0.3510,0.0910,,,,0.2260,0.2020,0.1352,,0.2570,0.0790,0.0473,,,0.0649,0.0098,
14/10/1998,0.3040,0.2857,0.1060,0.0305,4.5310,0.2350,,0.1010,,,0.2270,0.1340,,,,,,,0.4040,0.0360,,,,0.2340,0.1910,0.1121,,0.2900,0.0730,0.0265,,,0.0457,0.0098,
15/10/1998,0.2740,0.2454,0.1051,0.0553,3.8430,0.2150,,0.1000,,,0.2110,0.1130,,,,,,,0.3890,0.0400,,,,0.1920,0.1750,0.1535,,0.2840,0.0630,0.0338,,,0.0470,0.0253,
16/10/1998,0.4560,0.5883,0.3188,0.1475,3.4360,0.4670,,0.1100,,,0.3250,0.1410,,,,,,,0.3360,0.1510,,,,0.2260,0.1960,0.2100,,0.2780,0.1270,0.0548,,,0.0748,0.0121,
17/10/1998,0.5060,0.5091,0.1908,0.0747,4.5370,0.3390,,0.1680,,,0.4480,0.3410,,,,,,,0.5080,0.0860,,,,0.4730,0.2240,0.1471,,0.3080,0.2240,0.0337,,,0.0575,0.0154,
18/10/1998,0.3790,0.3538,0.1280,0.0357,5.7810,0.3160,,0.1270,,,0.4030,0.2790,,,,,,,0.7030,0.0490,,,,0.3060,0.2090,0.1198,,0.2970,0.1340,0.0211,,,0.0491,0.0095,
19/10/1998,0.2930,0.2366,0.0780,0.0269,4.6680,0.2300,,0.1050,,,0.2740,0.1830,,,,,,,0.5250,0.0480,,,,0.2350,0.1820,0.1104,,0.2770,0.0910,0.0174,,,0.0420,0.0097,
20/10/1998,0.2380,0.2037,0.0759,0.0225,3.9930,0.2340,,0.1720,,,0.2110,0.1350,,,,,,,0.3880,0.0380,,,,0.1940,0.1580,0.1019,,0.2570,0.0720,0.0147,,,0.0361,0.0097,
21/10/1998,0.2170,0.1819,0.0686,0.0191,3.6980,0.2430,,0.1950,,,0.1760,0.1100,,,,,,,0.3130,0.0390,,,,0.1700,0.1330,0.0933,,0.2460,0.0590,0.0142,,,0.0333,0.0097,
22/10/1998,0.2090,0.1680,0.0639,0.0171,3.6240,0.2320,,0.2000,,,0.1590,0.0910,,,,,,,0.2820,0.0400,,,,0.1510,0.1240,0.0884,,0.2340,0.0510,0.0116,,,0.0287,0.0097,
23/10/1998,0.2010,0.1567,0.0591,0.0166,2.9530,0.2530,,0.1450,,,0.1450,0.0770,,,,,,,0.2450,0.0330,,,,0.1320,0.1120,0.0887,,0.2040,0.0440,0.0101,,,0.0278,0.0096,
24/10/1998,0.1650,0.1543,0.0663,0.0153,2.8290,0.2410,,0.0840,,,0.1320,0.0680,,,,,,,0.2170,0.0300,,,,0.1200,0.1050,0.0810,,0.2080,0.0400,0.0086,,,0.0253,0.0098,
25/10/1998,0.1550,0.1458,0.0596,0.0151,2.7160,0.2260,,0.0800,,,0.1270,0.0570,,,,,,,0.2110,0.0320,,,,0.1060,0.0940,0.0830,,0.2480,0.0370,0.0136,,,0.0261,0.0096,
26/10/1998,0.1520,0.1383,0.0614,0.0141,2.6590,0.2480,,0.0700,,,0.1240,0.0490,,,,,,,0.1910,0.0260,,,,0.0950,0.0890,0.0766,,0.2450,0.0330,0.0127,,,0.0210,0.0096,
27/10/1998,0.1360,0.1389,0.0556,0.0144,2.6340,0.2390,,0.0650,,,0.1270,0.0440,,,,,,,0.1900,0.0260,,,,0.0900,0.0840,0.0844,,0.2530,0.0310,0.0127,,,0.0226,0.0096,
28/10/1998,0.1280,0.1356,0.0632,0.0172,2.4940,0.2560,,0.0650,,,0.1190,0.0450,,,,,,,0.1810,0.0350,,,,0.0960,0.0830,0.0776,,0.2440,0.0330,0.0103,,,0.0217,0.0095,
29/10/1998,0.1120,0.1290,0.0540,0.0124,2.4430,0.2680,,0.0610,,,0.1170,0.0460,,,,,,,0.1940,0.0290,,,,0.0940,0.0750,0.0732,,0.2240,0.0290,0.0087,,,0.0181,0.0095,
30/10/1998,0.1060,0.1195,0.0655,0.0116,2.3200,0.2640,,0.0550,,,0.1100,0.0370,,,,,,,0.1720,0.0570,,,,0.0840,0.0640,0.0673,,0.2540,0.0250,0.0078,,,0.0152,0.0094,
31/10/1998,0.0790,0.1061,0.0486,0.0105,2.0410,0.2650,,0.0520,,,0.1020,0.0280,,,,,,,0.1430,0.0490,,,,0.0750,0.0560,0.0580,,0.2170,0.0200,0.0037,,,0.0124,0.0095,
01/11/1998,0.1100,0.1104,0.0600,0.0182,1.7770,0.2650,,0.0510,,,0.1020,0.0230,,,,,,,0.1250,0.0590,,,,0.0670,0.0550,0.0718,,0.2220,0.0190,0.0076,,,0.0275,0.0096,
02/11/1998,0.1060,0.1122,0.0505,0.0113,1.7780,0.2630,,0.0460,,,0.0970,0.0220,,,,,,,0.1260,0.0450,,,,0.0680,0.0600,0.0688,,0.2330,0.0190,0.0079,,,0.0186,0.0095,
03/11/1998,0.0980,0.1102,0.0601,0.0106,1.6200,0.2560,,0.0370,,,0.0970,0.0210,,,,,,,0.1350,0.0430,,,,0.0650,0.0580,0.0647,,0.2490,0.0170,0.0057,,,0.0143,0.0095,
04/11/1998,0.0920,0.0985,0.0521,0.0107,1.5840,0.2840,,0.0350,,,0.0950,0.0200,,,,,,,0.1410,0.0440,,,,0.0580,0.0550,0.0630,,0.2010,0.0150,0.0052,,,0.0111,0.0095,
05/11/1998,0.0770,0.1110,0.0486,0.0138,1.6390,0.2810,,0.0320,,,0.0950,0.0170,,,,,,,0.1370,0.0490,,,,0.0530,0.0520,0.0651,,0.2170,0.0140,0.0071,,,0.0128,0.0093,
06/11/1998,0.0850,0.1231,0.0567,0.0124,1.6540,0.2530,,0.0300,,,0.0940,0.0140,,,,,,,0.1250,0.0400,,,,0.0490,0.0510,0.0659,,0.2150,0.0150,0.0062,,,0.0151,0.0094,
07/11/1998,0.0850,0.1005,0.0448,0.0108,1.5710,0.2680,,0.0280,,,0.0910,0.0130,,,,,,,0.1150,0.0380,,,,0.0440,0.0460,0.0527,,0.2250,0.0140,0.0035,,,0.0113,0.0094,
08/11/1998,0.0670,0.0893,0.0510,0.0112,1.5200,0.2770,,0.0280,,,0.0870,0.0180,,,,,,,0.1110,0.0370,,,,0.0410,0.0380,0.0481,,0.2120,0.0120,0.0026,,,0.0095,0.0091,
09/11/1998,0.0620,0.0825,0.0472,0.0098,1.4860,0.2660,,0.0260,,,0.0820,0.0110,,,,,,,0.0950,0.0450,,,,0.0360,0.0350,0.0457,,0.1980,0.0090,0.0025,,,0.0061,0.0088,
10/11/1998,0.0480,0.0713,0.0394,0.0088,1.4340,0.2700,,0.0240,,,0.0750,0.0030,,,,,,,0.0790,0.0410,,,,0.0280,0.0310,0.0377,,0.1740,0.0070,0.0013,,,0.0040,0.0085,
11/11/1998,0.0570,0.0642,0.0499,0.0077,1.2970,0.2860,,0.0250,,,0.0690,0.0000,,,,,,,0.0630,0.0390,,,,0.0220,0.0210,0.0321,,0.1880,0.0050,0.0002,,,0.0034,0.0086,
12/11/1998,0.0390,0.0596,0.0413,0.0087,1.2780,0.2650,,0.0270,,,0.0640,0.0000,,,,,,,0.0530,0.0390,,,,0.0190,0.0140,0.0393,,0.1740,0.0040,0.0001,,,0.0029,0.0087,
13/11/1998,0.1710,0.2688,0.2192,0.1040,1.1910,0.3430,,0.0290,,,0.1520,0.0000,,,,,,,0.0510,0.1090,,,,0.0210,0.0240,0.1221,,0.1940,0.0060,0.0420,,,0.0156,0.0202,
14/11/1998,0.1480,0.1936,0.1072,0.0119,1.1100,0.2560,,0.0280,,,0.1700,0.0000,,,,,,,0.0570,0.0340,,,,0.0360,0.0370,0.0687,,0.2400,0.0100,0.0073,,,0.0103,0.0075,
15/11/1998,0.0890,0.1139,0.0592,0.0083,1.0950,0.2250,,0.0270,,,0.1360,0.0000,,,,,,,0.0680,0.0290,,,,0.0330,0.0290,0.0498,,0.2390,0.0060,0.0042,,,0.0055,0.0078,
16/11/1998,0.0710,0.0901,0.0493,0.0090,1.0670,0.2050,,0.0270,,,0.1120,0.0000,,,,,,,0.0660,0.0360,,,,0.0230,0.0200,0.0502,,0.1980,0.0050,0.0022,,,0.0033,0.0077,
17/11/1998,0.1520,0.2524,0.3080,0.1926,1.0020,0.2150,,0.0270,,,0.1760,0.0000,,,,,,,0.0580,0.0990,,,,0.0190,0.0160,0.3420,,0.1980,0.0040,0.0023,,,0.0053,0.0495,
18/11/1998,0.4820,0.3030,0.2570,0.0325,0.8840,0.3600,,0.0270,,,0.7440,0.0000,,,,,,,0.0460,0.1320,,,,0.0140,0.0150,0.1208,,0.2210,0.0030,0.0014,,,0.0136,0.0074,
19/11/1998,0.1590,0.1321,0.0770,0.0118,0.8080,0.1700,,0.0270,,,0.5430,0.0000,,,,,,,0.0390,0.0400,,,,0.0150,0.0240,0.0754,,0.2190,0.0030,0.0013,,,0.0049,0.0077,
20/11/1998,0.1070,0.0886,0.0565,0.0093,0.7350,0.1770,,0.0230,,,0.2840,0.0000,,,,,,,0.0380,0.0370,,,,0.0120,0.0230,0.0555,,0.1970,0.0020,0.0009,,,0.0020,0.0080,
21/11/1998,0.0800,0.0762,0.0565,0.0075,0.7980,0.1730,,0.0200,,,0.1670,0.0000,,,,,,,0.0310,0.0460,,,,0.0090,0.0190,0.0509,,0.1960,0.0020,0.0003,,,0.0011,0.0080,
22/11/1998,0.0730,0.0687,0.0529,0.0079,0.7690,0.1590,,0.0180,,,0.1340,0.0000,,,,,,,0.0240,0.0410,,,,0.0080,0.0110,0.0517,,0.1960,0.0010,0.0002,,,0.0029,0.0081,
23/11/1998,0.0710,0.0661,0.0539,0.0085,0.6410,0.1630,,0.0180,,,0.1190,0.0000,,,,,,,0.0210,0.0400,,,,0.0110,0.0110,0.0504,,0.2060,0.0010,0.0002,,,0.0028,0.0083,
24/11/1998,0.0670,0.0570,0.0465,0.0075,0.6180,0.1720,,0.0180,,,0.1080,0.0000,,,,,,,0.0170,0.0460,,,,0.0090,0.0110,0.0432,,0.1930,0.0010,0.0001,,,0.0015,0.0080,
25/11/1998,0.0720,0.0561,0.0421,0.0077,0.6770,0.1530,,0.0180,,,0.1010,0.0000,,,,,,,0.0160,0.0420,,,,0.0070,0.0080,0.0419,,0.1880,0.0010,0.0000,,,0.0671,0.0082,
26/11/1998,0.0630,0.0475,0.0504,0.0072,0.6690,0.1730,,0.0170,,,0.0910,0.0000,,,,,,,0.0140,0.0390,,,,0.0060,0.0070,0.0398,,0.1900,0.0010,0.0000,,,0.0045,0.0081,
27/11/1998,0.0600,0.0453,0.0394,0.0127,0.5810,0.1740,,0.0170,,,0.0810,0.0000,,,,,,,0.0110,0.0380,,,,0.0080,0.0050,0.0353,,0.2130,0.0010,0.0000,,,0.0847,0.0082,
28/11/1998,0.0650,0.0409,0.0363,0.0364,0.5360,0.1780,,0.0170,,,0.0710,0.0000,,,,,,,0.0090,0.0360,,,,0.0060,0.0040,0.0328,,0.1760,0.0010,0.0000,,,0.0013,0.0078,
29/11/1998,0.0430,0.0308,0.0415,0.0151,0.4470,0.2000,,0.0170,,,0.0640,0.0000,,,,,,,0.0080,0.0300,,,,0.0040,0.0010,0.0316,,0.1610,0.0010,0.0000,,,0.0010,0.0078,
30/11/1998,0.0470,0.0446,0.0429,0.0209,0.4180,0.2170,,0.0160,,,0.0600,0.0000,,,,,,,0.0080,0.0330,,,,0.0020,0.0010,0.0485,,0.1590,0.0010,0.0000,,,0.0005,0.0092,
01/12/1998,0.0660,0.0871,0.0723,0.0173,0.4080,0.2010,,0.0170,,,0.0790,0.0000,,,,,,,0.0070,0.0360,,,,0.0020,0.0010,0.0524,,0.1890,0.0010,0.0000,,,0.0004,0.0075,
02/12/1998,0.0610,0.0705,0.0615,0.0076,0.5810,0.1680,,0.0150,,,0.0920,0.0000,,,,,,,0.0040,0.0190,,,,0.0030,0.0040,0.0395,,0.1890,0.0010,0.0000,,,0.0005,0.0074,
03/12/1998,0.0570,0.0449,0.0415,0.0069,0.5100,0.1730,,0.0130,,,0.0800,0.0000,,,,,,,0.0030,0.0200,,,,0.0040,0.0050,0.0339,,0.1870,0.0010,0.0000,,,0.0002,0.0073,
04/12/1998,0.0540,0.0361,0.0365,0.0042,0.4310,0.1420,,0.0110,,,0.0700,0.0000,,,,,,,0.0020,0.0200,,,,0.0020,0.0020,0.0253,,0.1670,0.0010,0.0000,,,0.0001,0.0072,
05/12/1998,0.0320,0.0245,0.0495,0.0165,0.3900,0.1490,,0.0110,,,0.0570,0.0000,,,,,,,0.0010,0.0270,,,,0.0010,0.0010,0.0289,,0.1440,0.0010,0.0000,,,0.0000,0.0086,
06/12/1998,0.0520,0.0354,0.0712,0.0181,0.4080,0.1550,,0.0110,,,0.0920,0.0000,,,,,,,0.0010,0.0410,,,,0.0010,0.0000,0.0462,,0.1820,0.0010,0.0000,,,0.0000,0.0067,
07/12/1998,0.0790,0.0212,0.0442,0.0071,0.3750,0.1280,,0.0110,,,0.0970,0.0000,,,,,,,0.0000,0.0180,,,,0.0000,0.0020,0.0398,,0.1840,0.0010,0.0000,,,0.0000,0.0071,
08/12/1998,0.0420,0.0153,0.0474,0.0050,0.3480,0.1370,,0.0110,,,0.0820,0.0000,,,,,,,0.0000,0.0190,,,,0.0000,0.0010,0.0316,,0.1930,0.0010,0.0000,,,0.0000,0.0071,
09/12/1998,0.0330,0.0163,0.0363,0.0050,0.3950,0.1150,,0.0100,,,0.0760,0.0000,,,,,,,0.0000,0.0180,,,,0.0000,0.0000,0.0293,,0.1770,0.0010,0.0000,,,0.0000,0.0070,
10/12/1998,0.0310,0.0122,0.0353,0.0054,0.3690,0.1130,,0.0100,,,0.0640,0.0000,,,,,,,0.0000,0.0170,,,,0.0000,0.0000,0.0274,,0.1820,0.0010,0.0000,,,0.0000,0.0069,
11/12/1998,0.0290,0.0091,0.0335,0.0049,0.3820,0.1040,,0.0100,,,0.0530,0.0000,,,,,,,0.0000,0.0170,,,,0.0000,0.0000,0.0293,,0.1850,0.0010,0.0000,,,0.0000,0.0069,
12/12/1998,0.0460,0.0095,0.0396,0.0036,0.5060,0.0910,,0.0100,,,0.0410,0.0000,,,,,,,0.0000,0.0160,,,,0.0000,0.0000,0.0187,,0.1580,0.0010,0.0000,,,0.0000,0.0069,
13/12/1998,0.0290,0.0064,0.0328,0.0032,0.5560,0.1040,,0.0080,,,0.0360,0.0000,,,,,,,0.0000,0.0160,,,,0.0000,0.0000,0.0156,,0.1640,0.0010,0.0000,,,0.0000,0.0068,
14/12/1998,0.0210,0.0109,0.0636,0.0240,0.6450,0.0790,,0.0070,,,0.0320,0.0000,,,,,,,0.0000,0.0250,,,,0.0000,0.0000,0.0533,,0.1380,0.0010,0.0000,,,0.0000,0.0287,
15/12/1998,0.0690,0.0225,0.1206,0.0212,0.6770,0.1160,,0.0110,,,0.1090,0.0000,,,,,,,0.0000,0.0920,,,,0.0000,0.0000,0.0350,,0.1610,0.0010,0.0000,,,0.0000,0.0061,
16/12/1998,0.0360,0.0119,0.0584,0.0066,0.7170,0.0990,,0.0100,,,0.0770,0.0000,,,,,,,0.0000,0.0160,,,,0.0000,0.0000,0.0282,,0.1850,0.0010,0.0000,,,0.0000,0.0062,
