ID,wl,U,V,Sal,Temp,TRACE_1,x,y
13529,-20.0,0,0,20,18,0,405030.42533333,6470667.12
13530,-20.0,0,0,20,18,0,405024.48309728,6470643.8742451
13531,-20.0,0,0,20,18,0,405039.19700795,6470665.6078415
13532,-20.0,0,0,20,18,0,405046.7077329,6470676.9570252
13533,-20.0,0,0,20,18,0,405043.26,6470716.3466667
13534,-20.0,0,0,20,18,0,405050.78502464,6470732.8289467
13535,-20.0,0,0,20,18,0,405037.02066667,6470743.8
13536,-20.0,0,0,20,18,0,405045.90210878,6470762.4308929
13537,-20.0,0,0,20,18,0,405049.217,6470695.2233333
13538,-20.0,0,0,20,18,0,405051.9,6470706.5333333
13539,-20.0,0,0,20,18,0,405058.39188532,6470687.0383987
13540,-20.0,0,0,20,18,0,405015.56801324,6470632.055553299
13541,-20.0,0,0,20,18,0,405026.48846489,6470631.2570719
13542,-20.0,0,0,20,18,0,404938.442,6470554.2
13543,-20.0,0,0,20,18,0,404926.14261072,6470541.929745
13544,-20.0,0,0,20,18,0,404936.71033333,6470537.9
13545,-20.0,0,0,20,18,0,404945.39996953,6470544.8813292
13546,-20.0,0,0,20,18,0,404912.94333333,6470531.26
13547,-20.0,0,0,20,18,0,404921.81533333,6470532.1533333
13548,-20.0,0,0,20,18,0,404829.29208158,6470521.136765
13549,-20.0,0,0,20,18,0,404841.51220361,6470517.9589994
13550,-20.0,0,0,20,18,0,404850.479,6470514.66
13551,-20.0,0,0,20,18,0,404857.01233333,6470518.6866667
13552,-20.0,0,0,20,18,0,404864.69330293,6470513.1827726
13553,-20.0,0,0,20,18,0,404873.27080905,6470521.185847901
13554,-20.0,0,0,20,18,0,404882.16033333,6470526.1033333
13555,-20.0,0,0,20,18,0,404893.4556447,6470524.163623599
13556,-20.0,0,0,20,18,0,404907.82407817,6470521.9996122
13557,0.81,0,0,20,18,0,404725.65520529,6470489.6527999
13558,0.81,0,0,20,18,0,404698.05252434,6470495.2544192
13559,0.81,0,0,20,18,0,404709.45493419,6470486.6128909
13560,0.81,0,0,20,18,0,404723.55763368,6470484.1166329
13561,0.81,0,0,20,18,0,404721.4550435,6470478.584439199
13562,-20.0,0,0,20,18,0,404812.14666667,6470518.74
13563,-20.0,0,0,20,18,0,404790.84244284,6470504.3883884
13564,-20.0,0,0,20,18,0,404802.20599205,6470508.121771401
13565,-20.0,0,0,20,18,0,404814.57833145,6470510.982668701
13566,-20.0,0,0,20,18,0,404826.4164711,6470510.2731947
13567,0.81,0,0,20,18,0,404738.33360403,6470488.975120901
13568,-20.0,0,0,20,18,0,404753.32990348,6470491.4697832
13569,0.81,0,0,20,18,0,404749.26666297,6470483.467691001
13570,0.81,0,0,20,18,0,404736.69972435,6470482.8461335
13571,-20.0,0,0,20,18,0,404761.57933333,6470487.0166667
13572,-20.0,0,0,20,18,0,404770.35711402,6470488.336116
13573,-20.0,0,0,20,18,0,404781.29811476,6470489.433752299
13574,-20.0,0,0,20,18,0,404791.4408811,6470493.2113554
13575,0.81,0,0,20,18,0,405621.23590374,6473616.455485299
13576,0.81,0,0,20,18,0,405624.87301711,6473626.6028265
13577,0.81,0,0,20,18,0,405628.49525497,6473636.759101599
13578,0.81,0,0,20,18,0,405632.13261446,6473646.906097701
13579,-20.0,0,0,20,18,0,405020.13909362,6470620.1879097
13580,-20.0,0,0,20,18,0,404977.55977292,6470579.314001401
13581,-20.0,0,0,20,18,0,404990.34300462,6470577.293011799
13582,-20.0,0,0,20,18,0,404979.66614571,6470565.967694
13583,-20.0,0,0,20,18,0,404965.75703708,6470544.5171239
13584,-20.0,0,0,20,18,0,404970.70766667,6470553.86
13585,-20.0,0,0,20,18,0,404951.09949672,6470532.7726534
13586,-20.0,0,0,20,18,0,404961.40866667,6470535.17
13587,-20.0,0,0,20,18,0,404981.02535222,6470552.667414
13588,-20.0,0,0,20,18,0,405008.74041031,6470594.109217401
13589,-20.0,0,0,20,18,0,405016.54566667,6470596.2333333
13590,-20.0,0,0,20,18,0,405019.708,6470601.6533333
13591,-20.0,0,0,20,18,0,405017.73833333,6470607.5866667
13592,-20.0,0,0,20,18,0,405001.46795856,6470578.1938970005
13593,-20.0,0,0,20,18,0,405010.96473929,6470582.2476872
13594,-20.0,0,0,20,18,0,405023.12033333,6470611.77
13595,-20.0,0,0,20,18,0,405036.26249424,6470652.3829808
13596,-20.0,0,0,20,18,0,405032.94666667,6470643.45
13597,-20.0,0,0,20,18,0,405034.89633333,6470631.0566667
13598,-20.0,0,0,20,18,0,405036.65566667,6470637.8466667
13599,-20.0,0,0,20,18,0,405048.95229892,6470659.6340795
13600,-20.0,0,0,20,18,0,405053.359,6470669.1466667
13601,-20.0,0,0,20,18,0,405045.43486794,6470647.3184899
13602,-20.0,0,0,20,18,0,405062.41705113,6470667.8935365
13603,-20.0,0,0,20,18,0,405068.20422822,6470678.2710234
13604,-20.0,0,0,20,18,0,405062.61433333,6470710.84
13605,-20.0,0,0,20,18,0,405068.55714207,6470724.620045
13606,-20.0,0,0,20,18,0,405065.57863716,6470750.123692401
13607,-20.0,0,0,20,18,0,405081.51311508,6470738.4858723
13608,-20.0,0,0,20,18,0,405063.53897078,6470783.066471
13609,-20.0,0,0,20,18,0,405079.90954073,6470766.3239027
13610,-20.0,0,0,20,18,0,405068.98066667,6470695.1233333
13611,-20.0,0,0,20,18,0,405070.16366667,6470704.55
13612,-20.0,0,0,20,18,0,405077.29621212,6470688.741550401
13613,-20.0,0,0,20,18,0,405028.041,6470622.0333333
13614,0.81,0,0,20,18,0,405033.33104099,6470618.5141624
13615,0.81,0,0,20,18,0,405039.44978667,6470626.9692912
13616,-20.0,0,0,20,18,0,404927.13233333,6470525.4066667
13617,-20.0,0,0,20,18,0,404938.3382649,6470527.676665001
13618,-20.0,0,0,20,18,0,404922.28087775,6470517.1967802
13619,-20.0,0,0,20,18,0,404838.28840992,6470507.4019202
13620,-20.0,0,0,20,18,0,404849.85075351,6470505.7669077
13621,-20.0,0,0,20,18,0,404858.97433333,6470504.82
13622,-20.0,0,0,20,18,0,404872.16966667,6470507.49
13623,-20.0,0,0,20,18,0,404880.31263259,6470511.2388444
13624,-20.0,0,0,20,18,0,404862.33455149,6470497.6915387
13625,-20.0,0,0,20,18,0,404872.76559587,6470499.6364507
13626,-20.0,0,0,20,18,0,404889.54733333,6470514.4633333
13627,-20.0,0,0,20,18,0,404896.31846077,6470506.4021552
13628,-20.0,0,0,20,18,0,404905.45266667,6470512.91
13629,-20.0,0,0,20,18,0,404914.48662096,6470507.8838815
13630,0.81,0,0,20,18,0,404735.06199844,6470476.7224355005
13631,0.81,0,0,20,18,0,404733.42952895,6470470.5949713
13632,-20.0,0,0,20,18,0,404799.97833333,6470495.66
13633,-20.0,0,0,20,18,0,404804.25766667,6470500.9466667
13634,-20.0,0,0,20,18,0,404813.71110981,6470500.9953073
13635,-20.0,0,0,20,18,0,404825.34513786,6470499.953915
13636,-20.0,0,0,20,18,0,404836.74133543,6470497.262363
13637,0.81,0,0,20,18,0,404748.00533133,6470476.5581353
13638,0.81,0,0,20,18,0,404760.76644402,6470479.4900375
13639,0.81,0,0,20,18,0,404759.78920304,6470471.465741999
13640,0.81,0,0,20,18,0,404746.74554759,6470469.6505543
13641,0.81,0,0,20,18,0,404772.03288517,6470478.0302769
13642,0.81,0,0,20,18,0,404783.02408853,6470479.373558701
13643,0.81,0,0,20,18,0,404793.21064088,6470483.529665099
13644,0.81,0,0,20,18,0,404802.91204136,6470489.152543901
13645,0.81,0,0,20,18,0,405676.48977558,6473584.4638728
13646,0.81,0,0,20,18,0,405679.53283038,6473594.262987
13647,0.81,0,0,20,18,0,405682.57940743,6473604.0574921
13648,0.81,0,0,20,18,0,405685.62611368,6473613.8519516
13649,0.81,0,0,20,18,0,405028.47100137,6470609.6767817
13650,-20.0,0,0,20,18,0,404989.622,6470567.0166667
13651,-20.0,0,0,20,18,0,404998.48941582,6470560.721954499
13652,-20.0,0,0,20,18,0,405004.14666667,6470568.7933333
13653,-20.0,0,0,20,18,0,404993.83919839,6470549.4165167
13654,-20.0,0,0,20,18,0,404978.99672144,6470539.7981947
13655,-20.0,0,0,20,18,0,404966.019776,6470525.9246016
13656,-20.0,0,0,20,18,0,404978.56025645,6470528.0355652
13657,-20.0,0,0,20,18,0,404954.45126604,6470520.393001401
13658,-20.0,0,0,20,18,0,404942.77560071,6470516.0483376
13659,-20.0,0,0,20,18,0,404991.39631821,6470537.1169884
13660,-20.0,0,0,20,18,0,405018.83666667,6470584.21
13661,-20.0,0,0,20,18,0,405021.18766667,6470590.5266667
13662,0.81,0,0,20,18,0,405026.88445812,6470590.8244996
13663,0.81,0,0,20,18,0,405026.28319308,6470600.70157
13664,-20.0,0,0,20,18,0,405013.16112014,6470569.9804075
13665,-20.0,0,0,20,18,0,405022.75943395,6470576.3675677
13666,-20.0,0,0,20,18,0,405043.11933333,6470638.4166667
13667,0.81,0,0,20,18,0,405046.62741969,6470633.6866793
13668,-20.0,0,0,20,18,0,405056.34533333,6470655.14
13669,-20.0,0,0,20,18,0,405062.66933333,6470658.8166667
13670,-20.0,0,0,20,18,0,405053.316,6470643.7633333
13671,-20.0,0,0,20,18,0,405057.65466667,6470648.5166667
13672,0.81,0,0,20,18,0,405055.80061324,6470638.512874
13673,-20.0,0,0,20,18,0,405074.40940388,6470669.358976901
13674,-20.0,0,0,20,18,0,405069.34995827,6470653.6219199
13675,-20.0,0,0,20,18,0,405077.73977488,6470659.277668701
13676,-20.0,0,0,20,18,0,405085.83086431,6470670.5576641
13677,-20.0,0,0,20,18,0,405087.47015237,6470681.9654248
13678,-20.0,0,0,20,18,0,405080.5700148,6470713.635776401
13679,-20.0,0,0,20,18,0,405091.121,6470720.87
13680,-20.0,0,0,20,18,0,405093.85333333,6470730.4566667
13681,-20.0,0,0,20,18,0,405096.24768493,6470753.1021827
13682,-20.0,0,0,20,18,0,405104.753,6470733.3933333
13683,-20.0,0,0,20,18,0,405107.946,6470743.5366667
13684,-20.0,0,0,20,18,0,405082.12612965,6470802.911241599
13685,-20.0,0,0,20,18,0,405094.88010017,6470782.368420401
13686,-20.0,0,0,20,18,0,405109.21798515,6470767.7435638
13687,-20.0,0,0,20,18,0,405085.36033333,6470696.4266667
13688,-20.0,0,0,20,18,0,405086.80333333,6470704.29
13689,-20.0,0,0,20,18,0,405094.20912043,6470692.5977955
13690,0.81,0,0,20,18,0,405037.99534619,6470616.263677901
13691,0.81,0,0,20,18,0,405043.53918006,6470624.0973465
13692,0.81,0,0,20,18,0,405033.63507201,6470608.0208094
13693,0.81,0,0,20,18,0,405050.14422761,6470630.4193181
13694,-20.0,0,0,20,18,0,404932.62147946,6470509.4451263
13695,-20.0,0,0,20,18,0,404925.14325142,6470501.0433555
13696,-20.0,0,0,20,18,0,404847.27617598,6470495.5381248
13697,-20.0,0,0,20,18,0,404854.92733333,6470493.9666667
13698,-20.0,0,0,20,18,0,404885.15972052,6470500.5241693
13699,0.81,0,0,20,18,0,404864.70232089,6470489.4813859
13700,0.81,0,0,20,18,0,404874.09646544,6470491.1593378
13701,0.81,0,0,20,18,0,404855.30232706,6470487.7546293
13702,0.81,0,0,20,18,0,404885.86608639,6470492.1169934
13703,-20.0,0,0,20,18,0,404902.22,6470497.8666667
13704,-20.0,0,0,20,18,0,404910.236,6470499.4933333
13705,0.81,0,0,20,18,0,404899.98025768,6470490.5863109
13706,-20.0,0,0,20,18,0,404917.85973352,6470492.2149153
13707,0.81,0,0,20,18,0,404745.48331269,6470462.7449735
13708,0.81,0,0,20,18,0,404813.48212551,6470492.2765585
13709,0.81,0,0,20,18,0,404824.57960749,6470491.4585619
13710,0.81,0,0,20,18,0,404835.59624781,6470488.549759901
13711,0.81,0,0,20,18,0,404845.83676618,6470486.874579
13712,0.81,0,0,20,18,0,404758.81218008,6470463.442391099
13713,0.81,0,0,20,18,0,404771.82457584,6470469.5130729005
13714,0.81,0,0,20,18,0,404771.61598076,6470460.994358799
13715,0.81,0,0,20,18,0,404757.83500982,6470455.4197475
13716,0.81,0,0,20,18,0,404784.07733747,6470471.2015832
13717,0.81,0,0,20,18,0,404795.46384462,6470475.8458953
13718,0.81,0,0,20,18,0,404805.36100687,6470481.525468701
13719,0.81,0,0,20,18,0,404815.07218657,6470484.4714042
13720,0.81,0,0,20,18,0,405734.15886904,6473555.6081701
13721,0.81,0,0,20,18,0,405736.79989092,6473565.4541714005
13722,0.81,0,0,20,18,0,405739.449498,6473575.2915458
13723,0.81,0,0,20,18,0,405742.09426476,6473585.1333963
13724,0.81,0,0,20,18,0,405031.47700735,6470599.5768233
13725,-20.0,0,0,20,18,0,405010.23347051,6470554.3064685
13726,-20.0,0,0,20,18,0,405015.87333333,6470561.4433333
13727,-20.0,0,0,20,18,0,405004.76204772,6470544.629355799
13728,-20.0,0,0,20,18,0,405002.95813326,6470533.322858
13729,-20.0,0,0,20,18,0,404988.88133333,6470527.9166667
13730,-20.0,0,0,20,18,0,404969.7914952,6470514.9724015
13731,-20.0,0,0,20,18,0,404978.341,6470518.7066667
13732,-20.0,0,0,20,18,0,404959.40183563,6470509.7540861
13733,-20.0,0,0,20,18,0,404983.23895801,6470511.4908235995
13734,-20.0,0,0,20,18,0,404993.26922281,6470518.5634947
13735,-20.0,0,0,20,18,0,404949.53145448,6470505.076078
13736,-20.0,0,0,20,18,0,404940.75158139,6470499.4636354
13737,-20.0,0,0,20,18,0,405002.10733333,6470523.5066667
13738,0.81,0,0,20,18,0,405029.19200223,6470580.190750401
13739,0.81,0,0,20,18,0,405031.67367113,6470590.4088012
13740,0.81,0,0,20,18,0,405033.43030486,6470580.6735892
13741,-20.0,0,0,20,18,0,405025.21180946,6470559.965929099
13742,-20.0,0,0,20,18,0,405026.60766667,6470568.74
13743,0.81,0,0,20,18,0,405031.67987993,6470569.5608675005
13744,0.81,0,0,20,18,0,405058.35257786,6470635.1822737
13745,-20.0,0,0,20,18,0,405063.56533333,6470647.14
13746,0.81,0,0,20,18,0,405065.39002331,6470642.9161534
13747,0.81,0,0,20,18,0,405067.61970338,6470639.684822599
13748,-20.0,0,0,20,18,0,405086.44966667,6470662.0633333
13749,0.81,0,0,20,18,0,405074.02290861,6470647.7888772
13750,0.81,0,0,20,18,0,405082.68860564,6470652.8612409
13751,0.81,0,0,20,18,0,405091.49281913,6470658.3509073
13752,-20.0,0,0,20,18,0,405094.79433333,6470670.0433333
13753,-20.0,0,0,20,18,0,405098.43597929,6470678.5429417
13754,0.81,0,0,20,18,0,405099.18843355,6470665.4223167
13755,-20.0,0,0,20,18,0,405104.23865734,6470688.9929893
13756,-20.0,0,0,20,18,0,405097.05360835,6470705.154401099
13757,-20.0,0,0,20,18,0,405098.016,6470715.4933333
13758,-20.0,0,0,20,18,0,405108.65947361,6470715.6229906
13759,-20.0,0,0,20,18,0,405110.81266667,6470726.4233333
13760,-20.0,0,0,20,18,0,405118.79266667,6470745.26
13761,-20.0,0,0,20,18,0,405125.03988095,6470756.286454599
13762,-20.0,0,0,20,18,0,405120.39466667,6470727.7833333
13763,-20.0,0,0,20,18,0,405125.18166667,6470736.4766667
13764,-20.0,0,0,20,18,0,405098.867,6470812.95
13765,-20.0,0,0,20,18,0,405103.613,6470828.75
13766,-20.0,0,0,20,18,0,405110.11920211,6470798.4807682
13767,-20.0,0,0,20,18,0,405122.02214288,6470781.3836718
13768,-20.0,0,0,20,18,0,405135.16315835,6470768.038133999
13769,-20.0,0,0,20,18,0,405112.3877165,6470698.791071599
13770,-20.0,0,0,20,18,0,405106.608,6470704.8533333
13771,0.81,0,0,20,18,0,405042.67250445,6470614.0123559
13772,0.81,0,0,20,18,0,405047.64385523,6470621.229123599
13773,0.81,0,0,20,18,0,405038.81007447,6470606.3620895995
13774,0.81,0,0,20,18,0,405053.67436656,6470627.154639
13775,0.81,0,0,20,18,0,405036.6802626,6470598.4419
13776,0.81,0,0,20,18,0,405060.92979204,6470631.8658285
13777,-20.0,0,0,20,18,0,404933.3360628,6470491.947122901
13778,-20.0,0,0,20,18,0,404926.97866667,6470486.57
13779,0.81,0,0,20,18,0,404864.86793074,6470482.6690189
13780,0.81,0,0,20,18,0,404874.58709767,6470484.242324701
13781,0.81,0,0,20,18,0,404855.15889428,6470480.9575164
13782,0.81,0,0,20,18,0,404885.60174598,6470485.202819999
13783,0.81,0,0,20,18,0,404845.39665535,6470480.0300359
13784,0.81,0,0,20,18,0,404897.87332372,6470483.8751756
13785,0.81,0,0,20,18,0,404912.473591,6470484.9234212
13786,0.81,0,0,20,18,0,404908.70814634,6470478.8089543
13787,0.81,0,0,20,18,0,404921.4260876,6470474.7119515
13788,-20.0,0,0,20,18,0,404927.39733333,6470478.9566667
13789,0.81,0,0,20,18,0,404825.26929454,6470483.973418499
13790,0.81,0,0,20,18,0,404835.43331051,6470481.5164473
13791,0.81,0,0,20,18,0,404771.40567128,6470452.4771498
13792,0.81,0,0,20,18,0,404785.13194369,6470463.026033401
13793,0.81,0,0,20,18,0,404786.18531405,6470454.8514682995
13794,-20.0,0,0,20,18,0,404772.12166667,6470444.3733333
13795,0.81,0,0,20,18,0,404797.71442694,6470468.155912301
13796,0.81,0,0,20,18,0,404807.81273127,6470473.901711401
13797,0.81,0,0,20,18,0,404816.65784557,6470476.666306401
13798,0.81,0,0,20,18,0,404825.9597603,6470476.4906077
13799,0.81,0,0,20,18,0,405793.34993028,6473530.7848679
13800,0.81,0,0,20,18,0,405795.94885161,6473541.392541599
13801,0.81,0,0,20,18,0,405798.53576247,6473552.0029093
13802,0.81,0,0,20,18,0,405801.12552761,6473562.6143556
13803,0.81,0,0,20,18,0,405036.47207566,6470589.9827127
13804,-20.0,0,0,20,18,0,405017.38133333,6470548.29
13805,-20.0,0,0,20,18,0,405025.6964775,6470548.5702321995
13806,-20.0,0,0,20,18,0,405015.31481504,6470539.8227887
13807,-20.0,0,0,20,18,0,405013.83792606,6470528.8597668
13808,-20.0,0,0,20,18,0,405009.44438903,6470518.1184515
13809,-20.0,0,0,20,18,0,404973.41407284,6470504.797848599
13810,-20.0,0,0,20,18,0,404963.70506433,6470499.1377057
13811,-20.0,0,0,20,18,0,404954.23777389,6470493.4900029
13812,-20.0,0,0,20,18,0,404986.68542577,6470501.703952901
13813,-20.0,0,0,20,18,0,404996.87006416,6470507.4871289
13814,-20.0,0,0,20,18,0,404976.81428699,6470496.0207519
13815,-20.0,0,0,20,18,0,405005.05166667,6470510.4766667
13816,-20.0,0,0,20,18,0,404946.391,6470491.1766667
13817,-20.0,0,0,20,18,0,404942.40829648,6470483.455400799
13818,0.81,0,0,20,18,0,405035.74288206,6470570.092679401
13819,0.81,0,0,20,18,0,405037.67280257,6470581.1415426
13820,0.81,0,0,20,18,0,405039.81024154,6470570.610537901
13821,0.81,0,0,20,18,0,405033.05586255,6470558.678379499
13822,0.81,0,0,20,18,0,405033.47705213,6470547.493397499
13823,0.81,0,0,20,18,0,405037.43726659,6470558.4759805
13824,0.81,0,0,20,18,0,405069.86595446,6470636.4648571
13825,0.81,0,0,20,18,0,405076.85948895,6470644.476792701
13826,0.81,0,0,20,18,0,405079.71381393,6470641.175189599
13827,0.81,0,0,20,18,0,405086.11705941,6470649.3645869
13828,0.81,0,0,20,18,0,405095.40209392,6470654.7081814
13829,0.81,0,0,20,18,0,405103.56080325,6470661.6807708
13830,0.81,0,0,20,18,0,405105.55336022,6470674.5953722
13831,0.81,0,0,20,18,0,405111.35776755,6470684.495543701
13832,0.81,0,0,20,18,0,405109.98397142,6470670.6175133
13833,0.81,0,0,20,18,0,405118.30518014,6470692.9208417
13834,-20.0,0,0,20,18,0,405118.89966667,6470713.1833333
13835,-20.0,0,0,20,18,0,405124.36233333,6470720.0766667
13836,-20.0,0,0,20,18,0,405123.4226596,6470705.4709729
13837,-20.0,0,0,20,18,0,405134.66633333,6470736.7166667
13838,-20.0,0,0,20,18,0,405141.84565916,6470746.0235769
13839,-20.0,0,0,20,18,0,405149.25395908,6470757.814481201
13840,-20.0,0,0,20,18,0,405132.10533333,6470719.1833333
13841,-20.0,0,0,20,18,0,405140.3440549,6470726.6676204
13842,-20.0,0,0,20,18,0,405124.12466667,6470808.4
13843,-20.0,0,0,20,18,0,405125.89133333,6470821.39
13844,-20.0,0,0,20,18,0,405117.164,6470832.03
13845,-20.0,0,0,20,18,0,405126.05213981,6470846.6682318
13846,-20.0,0,0,20,18,0,405133.852,6470789.7966667
13847,-20.0,0,0,20,18,0,405134.65666667,6470801.2566667
13848,-20.0,0,0,20,18,0,405144.93637615,6470781.4352833005
13849,-20.0,0,0,20,18,0,405156.91912676,6470771.0328439
13850,0.81,0,0,20,18,0,405128.10789781,6470698.9433261
13851,0.81,0,0,20,18,0,405047.366644,6470611.755784599
13852,0.81,0,0,20,18,0,405051.76822542,6470618.3611738
13853,0.81,0,0,20,18,0,405043.99901259,6470604.6961640995
13854,0.81,0,0,20,18,0,405057.22928685,6470623.900409
13855,0.81,0,0,20,18,0,405041.89616951,6470597.2992156
13856,0.81,0,0,20,18,0,405063.53131228,6470628.560421701
13857,0.81,0,0,20,18,0,405041.27881922,6470589.539948099
13858,0.81,0,0,20,18,0,405072.13704282,6470633.2548902
13859,-20.0,0,0,20,18,0,404935.57082957,6470474.282894099
13860,0.81,0,0,20,18,0,404865.03465218,6470475.8594531
13861,0.81,0,0,20,18,0,404875.07658353,6470477.3275245
13862,0.81,0,0,20,18,0,404855.01667796,6470474.1579821
13863,0.81,0,0,20,18,0,404885.33640805,6470478.2948722
13864,0.81,0,0,20,18,0,404844.95323077,6470473.1831126
13865,0.81,0,0,20,18,0,404895.77040097,6470477.1718643
13866,0.81,0,0,20,18,0,404835.27389817,6470474.4853578
13867,0.81,0,0,20,18,0,404904.94385981,6470472.700922401
13868,0.81,0,0,20,18,0,404916.65620841,6470469.955208
13869,0.81,0,0,20,18,0,404911.88797343,6470465.2015215
13870,0.81,0,0,20,18,0,404926.92738174,6470463.6547207
13871,-20.0,0,0,20,18,0,404932.05566667,6470466.21
13872,0.81,0,0,20,18,0,404922.81637429,6470459.488689099
13873,-20.0,0,0,20,18,0,404782.75741074,6470438.297613299
13874,-20.0,0,0,20,18,0,404788.545,6470446.8866667
13875,0.81,0,0,20,18,0,404799.96847484,6470460.4696342
13876,-20.0,0,0,20,18,0,404798.95164028,6470443.1511035
13877,-20.0,0,0,20,18,0,404802.76533333,6470452.8966667
13878,0.81,0,0,20,18,0,404810.26246061,6470466.2778448
13879,0.81,0,0,20,18,0,404818.24503998,6470468.8627255
13880,0.81,0,0,20,18,0,404826.65127179,6470469.0107873
13881,0.81,0,0,20,18,0,404835.11051947,6470467.4566533
13882,0.81,0,0,20,18,0,405852.17226331,6473513.3809466
13883,0.81,0,0,20,18,0,405854.37088133,6473525.122834
13884,0.81,0,0,20,18,0,405856.57443719,6473536.8616977995
13885,0.81,0,0,20,18,0,405858.77738895,6473548.600996
13886,0.81,0,0,20,18,0,405041.92329271,6470581.587392501
13887,-20.0,0,0,20,18,0,405025.76075069,6470537.245096
13888,0.81,0,0,20,18,0,405033.22434662,6470536.292411599
13889,-20.0,0,0,20,18,0,405023.98710713,6470526.0911981
13890,-20.0,0,0,20,18,0,405018.07551099,6470510.880536799
13891,-20.0,0,0,20,18,0,405023.69733333,6470517.1
13892,-20.0,0,0,20,18,0,405010.3400884,6470504.185488
13893,-20.0,0,0,20,18,0,404967.7836336,6470489.5955366
13894,-20.0,0,0,20,18,0,404958.74021507,6470483.2509976
13895,-20.0,0,0,20,18,0,404950.72242673,6470476.0063875
13896,-20.0,0,0,20,18,0,404991.51748984,6470494.1853505
13897,-20.0,0,0,20,18,0,405001.07832583,6470498.9407231
13898,-20.0,0,0,20,18,0,404982.52617601,6470488.3253525
13899,-20.0,0,0,20,18,0,404974.07292525,6470482.1185705
13900,-20.0,0,0,20,18,0,404944.01321365,6470468.0126237
13901,0.81,0,0,20,18,0,405041.82106203,6470558.2583152
13902,0.81,0,0,20,18,0,405043.8827371,6470571.102235501
13903,0.81,0,0,20,18,0,405046.20933526,6470558.0206949
13904,0.81,0,0,20,18,0,405038.10858134,6470546.643575599
13905,0.81,0,0,20,18,0,405037.94520661,6470534.7498592995
13906,0.81,0,0,20,18,0,405042.74266766,6470545.7813671
13907,0.81,0,0,20,18,0,405082.58132023,6470637.8799889
13908,0.81,0,0,20,18,0,405089.55526945,6470645.8727885
13909,0.81,0,0,20,18,0,405093.00924783,6470642.3897936
13910,0.81,0,0,20,18,0,405099.31575349,6470651.066616599
13911,0.81,0,0,20,18,0,405107.93422881,6470657.9387719
13912,0.81,0,0,20,18,0,405114.41526122,6470666.6420857
13913,0.81,0,0,20,18,0,405115.51443734,6470680.20579
13914,0.81,0,0,20,18,0,405122.00575245,6470688.6043204
13915,0.81,0,0,20,18,0,405119.67209567,6470675.916093799
13916,0.81,0,0,20,18,0,405131.13126815,6470694.6851083
13917,-20.0,0,0,20,18,0,405135.66999051,6470710.0584744
13918,0.81,0,0,20,18,0,405139.26973245,6470702.7671053
13919,-20.0,0,0,20,18,0,405152.58745526,6470734.6578942
13920,-20.0,0,0,20,18,0,405165.6344778,6470741.7481223
13921,-20.0,0,0,20,18,0,405161.54033333,6470752.23
13922,-20.0,0,0,20,18,0,405168.04366792,6470762.2599004
13923,-20.0,0,0,20,18,0,405147.43812184,6470715.4254428
13924,-20.0,0,0,20,18,0,405159.42705275,6470722.7473348
13925,-20.0,0,0,20,18,0,405146.18133333,6470806.9733333
13926,-20.0,0,0,20,18,0,405147.843,6470819.2
13927,-20.0,0,0,20,18,0,405138.085,6470826.4733333
13928,-20.0,0,0,20,18,0,405139.57833333,6470837.9633333
13929,-20.0,0,0,20,18,0,405136.45033333,6470858.7466667
13930,-20.0,0,0,20,18,0,405153.02707197,6470844.0388807
13931,-20.0,0,0,20,18,0,405147.564,6470857.86
13932,-20.0,0,0,20,18,0,405154.70833333,6470789.0333333
13933,-20.0,0,0,20,18,0,405155.42333333,6470799.7033333
13934,-20.0,0,0,20,18,0,405165.94922741,6470782.748986799
13935,-20.0,0,0,20,18,0,405177.20453156,6470774.934518
13936,0.81,0,0,20,18,0,405141.7314797,6470698.4446809
13937,-20.0,0,0,20,18,0,404936.97149379,6470460.0712538
13938,0.81,0,0,20,18,0,404865.20237148,6470469.04747
13939,0.81,0,0,20,18,0,404875.56367637,6470470.4122464005
13940,0.81,0,0,20,18,0,404854.87588902,6470467.361308999
13941,0.81,0,0,20,18,0,404885.07502432,6470471.3958662
13942,0.81,0,0,20,18,0,404844.51124927,6470466.3384955
13943,0.81,0,0,20,18,0,404893.66722294,6470470.4759639995
13944,0.81,0,0,20,18,0,404901.18301315,6470466.5944474
13945,0.81,0,0,20,18,0,404907.12159406,6470460.4488954
13946,0.81,0,0,20,18,0,404918.7085284,6470455.3259743
13947,0.81,0,0,20,18,0,404914.60205731,6470451.167528099
13948,0.81,0,0,20,18,0,404931.92279179,6470454.3234866
13949,0.81,0,0,20,18,0,404929.81334637,6470449.753711099
13950,0.81,0,0,20,18,0,404927.70824664,6470445.192997901
13951,-20.0,0,0,20,18,0,404795.58943803,6470431.0052425
13952,-20.0,0,0,20,18,0,404811.11550306,6470451.48047
13953,-20.0,0,0,20,18,0,404813.15733333,6470459.9366667
13954,-20.0,0,0,20,18,0,404810.83113809,6470438.528345
13955,-20.0,0,0,20,18,0,404809.00759923,6470426.9177032
13956,-20.0,0,0,20,18,0,404820.11101026,6470460.684174401
13957,-20.0,0,0,20,18,0,404826.799,6470463.1
13958,-20.0,0,0,20,18,0,404832.69075846,6470459.987145901
13959,-20.0,0,0,20,18,0,404839.64792636,6470454.6965328
13960,-20.0,0,0,20,18,0,404845.32766667,6470460.27
13961,0.81,0,0,20,18,0,405910.65104537,6473506.9499381
